website,category,article_number,article_url,page_weight_in_bytes
www.cnbc.com,White Horse,2,https://www.cnbc.com/2024/10/03/melania-trump-abortion-book-election-harris.html,5271260
www.cnbc.com,White Horse,3,https://www.cnbc.com/2024/10/01/harris-the-pro-cannabis-candidate-the-industry-isnt-convinced.html,5196943
www.cnbc.com,White Horse,4,https://www.cnbc.com/2024/10/01/iran-readying-imminent-ballistic-missile-attack-against-israel-us-official-tells-nbc-news.html,5253636
www.cnbc.com,White Horse,5,https://www.cnbc.com/2024/10/01/jimmy-carter-turns-100.html,5764206
www.cnbc.com,White Horse,6,https://www.cnbc.com/2024/09/30/hurricane-helene-trump-georgia-harris-biden.html,5321107
www.cnbc.com,White Horse,7,https://www.cnbc.com/2024/09/27/trump-iran-campaign-hack-charges.html,5247304
www.cnbc.com,White Horse,8,https://www.cnbc.com/2024/09/27/meeting-with-zelenskyy-trump-says-he-will-negotiate-a-ukraine-russia-deal-thats-good-for-both-sides.html,5162057
www.cnbc.com,White Horse,9,https://www.cnbc.com/2024/09/26/congress-funds-the-government-but-faces-another-shutdown-threat-before-christmas.html,5146079
www.cnbc.com,White Horse,10,https://www.cnbc.com/2024/09/26/rudy-giuliani-trump-lawyer-disbarred-dc-election.html,5252802
news.yahoo.com,Science,1,https://www.yahoo.com/news/6-old-boy-kidnapped-73-195210899.html,3422072
news.yahoo.com,Science,2,https://www.yahoo.com/news/unusual-sighting-endangered-whales-scientists-183400255.html,3069007
news.yahoo.com,Science,3,https://www.yahoo.com/news/species-ghost-shark-discovered-zealand-160006807.html,3386504
news.yahoo.com,Science,4,https://www.yahoo.com/news/mysterious-magma-extinct-volcanoes-may-141848299.html,3538564
news.yahoo.com,Science,5,https://www.yahoo.com/news/arrowheads-reveal-insights-armies-fought-164151531.html,3932564
news.yahoo.com,Science,6,https://www.yahoo.com/news/image-chinas-secret-space-plane-140014273.html,3694845
news.yahoo.com,Science,7,https://www.yahoo.com/news/species-ghost-shark-discovered-living-132632648.html,3370071
news.yahoo.com,Science,8,https://www.yahoo.com/news/orion-spacecraft-shield-artemis-astronauts-130006990.html,3276258
news.yahoo.com,Science,9,https://www.yahoo.com/news/spooky-discovery-deep-pacific-species-111456000.html,3232957
news.yahoo.com,Science,10,https://www.yahoo.com/news/missing-black-hole-lurks-strange-100004770.html,2996367
news.yahoo.com,Politics,1,https://www.yahoo.com/news/biden-climate-legacy-did-221914698.html,3874720
news.yahoo.com,Politics,2,https://www.yahoo.com/news/trump-praises-russias-military-record-221358207.html,3633720
news.yahoo.com,Politics,3,https://www.yahoo.com/news/effort-refute-porn-message-report-213501627.html,3631440
news.yahoo.com,Politics,4,https://www.yahoo.com/news/biden-making-long-awaited-visit-205637318.html,3588532
news.yahoo.com,Politics,5,https://www.yahoo.com/news/faa-chief-defends-latest-delay-204139948.html,3668158
news.yahoo.com,Politics,6,https://www.yahoo.com/news/senate-chairman-demands-answers-emergency-203619991.html,3644107
news.yahoo.com,Politics,7,https://www.yahoo.com/news/trump-scapegoats-migrants-again-georgia-201622070.html,3310321
news.yahoo.com,Politics,8,https://www.yahoo.com/news/ago-kevin-mccarthy-booted-house-201535575.html,2626250
news.yahoo.com,Politics,9,https://www.yahoo.com/news/wisconsin-capital-city-sends-2-201206419.html,3634671
news.yahoo.com,Politics,10,https://www.yahoo.com/news/gop-governor-halts-push-prevent-194235682.html,3671694
news.yahoo.com,Health,1,https://www.yahoo.com/news/sepsis-malnutrition-stalk-mothers-babies-220050913.html,3745328
news.yahoo.com,Health,2,https://www.yahoo.com/news/us-fda-approves-intrabios-drug-215810938.html,3386683
news.yahoo.com,Health,3,https://www.yahoo.com/news/epa-data-hard-know-extent-214441026.html,4550399
news.yahoo.com,Health,4,https://www.yahoo.com/news/amgens-experimental-skin-disease-drug-205830135.html,3834375
news.yahoo.com,Health,5,https://www.yahoo.com/news/iron-deficiency-may-affect-nearly-204519716.html,3654570
news.yahoo.com,Health,6,https://www.yahoo.com/lifestyle/drinking-soda-might-period-cramps-203156899.html,680
news.yahoo.com,Health,7,https://www.yahoo.com/news/role-vasopressin-hormonal-effects-202336483.html,670
news.yahoo.com,Health,8,https://www.yahoo.com/lifestyle/diindolylmethane-registered-dietitian-nutritionist-explains-201734914.html,732
news.yahoo.com,Health,9,https://www.yahoo.com/news/survivors-sex-abuse-illinois-juvenile-200859026.html,3632943
news.yahoo.com,Health,10,https://www.yahoo.com/news/insulin-vs-glucagon-differences-192503958.html,666
news.yahoo.com,Climate,1,https://news.yahoo.com/news/when-will-the-heat-wave-end-with-millions-of-americans-under-heat-warnings-and-advisories-heres-what-to-expect-183559106.html,3323772
news.yahoo.com,Climate,2,https://news.yahoo.com/news/hurricane-beryl-more-than-13-million-texans-still-without-power-as-dangerous-heat-warning-issued-in-storms-aftermath-155516749.html,4464052
news.yahoo.com,Climate,3,https://news.yahoo.com/news/why-air-quality-is-worse-when-its-really-hot-214118195.html,3042320
news.yahoo.com,Climate,4,https://news.yahoo.com/news/deadly-heat-wave-shatters-temperature-records-in-the-west-who-is-it-affecting-and-when-will-it-break-185120540.html,3260540
news.yahoo.com,Climate,5,https://news.yahoo.com/news/midwest-flooding-at-least-2-dead-as-heavy-rains-collapse-a-bridge-threaten-a-dam-and-trigger-evacuations-164643377.html,7300952
news.yahoo.com,Climate,6,https://news.yahoo.com/news/biden-wants-dishwashers-to-be-more-efficient-republicans-see-a-war-on-appliances-115925979.html,3584331
news.yahoo.com,Climate,7,https://news.yahoo.com/news/the-us-is-the-worlds-biggest-supplier-of-natural-gas-why-is-biden-pumping-the-brakes-on-exports-165951032.html,3245036
news.yahoo.com,Climate,8,https://news.yahoo.com/news/dubai-flooding-photos-videos-uae-airport-143351875.html,7050628
news.yahoo.com,Climate,9,https://news.yahoo.com/news/2023-obliterates-temperature-records-to-become-warmest-year-in-recorded-history-120054422.html,4404887
news.yahoo.com,US,1,https://www.yahoo.com/news/oct-30-gubernatorial-debate-called-175233503.html,3452171
news.yahoo.com,US,2,https://www.yahoo.com/news/announcing-historic-data-sharing-agreement-174859847.html,3208420
news.yahoo.com,US,3,https://www.yahoo.com/news/royal-caribbean-carnival-cruise-alter-174858045.html,5701428
news.yahoo.com,US,4,https://www.yahoo.com/news/state-police-asking-help-identifying-174712972.html,3499302
news.yahoo.com,US,5,https://www.yahoo.com/news/defense-artiles-election-conspiracy-trial-174626847.html,3575475
news.yahoo.com,US,6,https://www.yahoo.com/news/orlando-ranked-one-florida-hottest-174510739.html,3033972
news.yahoo.com,US,7,https://www.yahoo.com/news/oceangate-employee-pushes-back-against-174421762.html,5977913
news.yahoo.com,US,8,https://www.yahoo.com/news/window-washer-rescued-dangling-side-174343044.html,3002879
news.yahoo.com,US,9,https://www.yahoo.com/news/2-georgia-police-officers-shot-121710279.html,5795492
news.yahoo.com,US,10,https://www.yahoo.com/news/overshadowed-d-utah-other-2024-120258465.html,3249982
www.usatoday.com,Travel,1,https://www.usatoday.com/story/travel/hotels/2024/10/05/taylor-swift-eras-tour-us-hotels/75451702007/,6461399
www.usatoday.com,Travel,2,https://www.usatoday.com/story/travel/destinations/2024/10/05/san-antonio-food-travel-guide/75512349007/,9209509
www.usatoday.com,Travel,3,https://www.usatoday.com/story/travel/news/2024/10/05/asheville-hurricane-helene-tourism/75513181007/,10190775
www.usatoday.com,Travel,4,https://www.usatoday.com/story/travel/cruises/2024/10/03/villa-vie-world-cruise-sets-sail/75501253007/,7357296
www.usatoday.com,Travel,5,https://www.usatoday.com/story/news/world/2024/10/03/claudia-sheinbaum-jewish-president-mexico-city/75476028007/,11943188
www.usatoday.com,Travel,6,https://www.usatoday.com/story/travel/2024/10/03/boeing-workers-union-strike-new-ceo/75493627007/,7648231
www.usatoday.com,Travel,7,https://www.usatoday.com/story/travel/cruises/2024/10/03/how-cruise-ships-are-built-norwegian/75393447007/,2828307
www.usatoday.com,Travel,8,https://www.usatoday.com/story/travel/cruises/2024/10/02/silversea-cruises-hotel-chile-antarctica/75487762007/,6201197
www.usatoday.com,Travel,9,https://www.usatoday.com/money/blueprint/travel-insurance/claim-reimbursement/,4116515
www.usatoday.com,Travel,10,https://www.usatoday.com/story/travel/2024/10/02/hurricane-helene-damage-appalachian-trail/75483266007/,8337762
www.usatoday.com,Tech,1,https://www.usatoday.com/story/tech/columnist/komando/2024/10/03/how-to-protect-kids-online/75395925007/,6658767
www.usatoday.com,Tech,2,https://www.usatoday.com/story/tech/gaming/2024/09/26/legend-of-zelda-echoes-of-wisdom-nintendo-switch-game/75382391007/,10259994
www.usatoday.com,Tech,3,https://www.usatoday.com/story/tech/columnist/komando/2024/09/26/how-to-spot-spam-email-scams/75313067007/,9572863
www.usatoday.com,Tech,4,https://www.usatoday.com/story/tech/news/2024/09/24/google-doodle-today-popcorn/75355628007/,9956836
www.usatoday.com,Tech,5,https://www.usatoday.com/story/tech/2024/09/21/why-to-buy-copilot-pc/75267733007/,7278800
www.usatoday.com,Tech,6,https://www.usatoday.com/story/tech/news/2024/09/20/file-claim-oracle-class-action-lawsuit/75313110007/,10317131
www.usatoday.com,Tech,7,https://www.usatoday.com/story/tech/2024/09/20/best-tech-gadgets-for-fall/75306694007/,10399334
www.usatoday.com,Tech,8,https://www.usatoday.com/story/tech/2024/09/19/linkedin-generative-ai-data/75292339007/,8601199
www.usatoday.com,Tech,9,https://www.usatoday.com/story/tech/columnist/komando/2024/09/19/google-workspace-microsoft-office-tips/75255689007/,9950733
www.usatoday.com,Tech,10,https://www.usatoday.com/story/tech/2024/09/17/instagram-teen-accounts/75261741007/,7669141
www.usatoday.com,Follow the Candidates,1,https://www.usatoday.com/story/news/local/elections/2024/10/05/harris-visits-nc-after-helene-floods-speaks-with-asheville-mayor/75531169007/,6867128
www.usatoday.com,Follow the Candidates,2,https://www.usatoday.com/story/news/politics/elections/2024/10/05/trump-butler-rally-shooting/75517683007/,8795018
www.usatoday.com,Follow the Candidates,3,https://www.usatoday.com/story/news/local/2024/10/05/pro-palestine-rally-providence-hundreds-protest-israel-hamas-war-rhode-island-state-house/75534583007/,8983818
www.usatoday.com,Follow the Candidates,4,https://www.usatoday.com/story/news/politics/elections/2024/10/05/trump-rally-butler-pa-assassination-attempt-spot/75395246007/,9982214
www.usatoday.com,Follow the Candidates,5,https://www.usatoday.com/story/news/politics/elections/2024/10/05/tim-walz-cincinnati-fundraising-event/75535470007/,10548475
www.usatoday.com,Follow the Candidates,6,https://www.usatoday.com/story/news/politics/elections/2024/10/05/kim-reynolds-harvest-festival-greg-abbott-thanks-iowa-for-sending-national-guard-troops-to-border/75536007007/,6172551
www.usatoday.com,Follow the Candidates,7,https://www.usatoday.com/story/news/new-jersey/2024/10/05/qu-significan-los-ataques-racistas-contra-los-haitianos-en-ohio-para-los-electores-inmigrantes/75535624007/,8062012
www.usatoday.com,Follow the Candidates,8,https://www.usatoday.com/story/news/politics/2024/10/05/tim-walz-headlines-cincinnati-fundraising-event-for-campaign/75519458007/,9358493
www.usatoday.com,Follow the Candidates,9,https://www.usatoday.com/story/news/politics/elections/2024/10/05/trump-harris-voters-michigan/75533787007/,6989239
www.usatoday.com,Follow the Candidates,10,https://www.usatoday.com/story/noticias/2024/10/05/kari-lake-propone-plan-de-vivienda-asequible-en-arizona/75512396007/,6804370
www.usatoday.com,Israel War,1,https://www.usatoday.com/story/news/world/2024/09/25/united-states-temporary-cease-fire-israel-lebanon/75384779007/,9907417
www.usatoday.com,Israel War,2,https://www.usatoday.com/story/news/world/2024/10/02/iran-hezbollah-israel-nasrallah/75481452007/,6939904
www.usatoday.com,Israel War,3,https://www.usatoday.com/story/news/world/2024/10/02/israel-iran-missile-attack/75480214007/,11346076
www.usatoday.com,Israel War,4,https://www.usatoday.com/story/news/world/2024/10/02/israel-iran-missile-attack-what-happens-next/75478676007/,9917107
www.usatoday.com,Israel War,5,https://www.usatoday.com/story/money/2024/10/01/sp-500-stock-market-reaction-iran-strike-israel/75469563007/,7216942
www.usatoday.com,Israel War,6,https://www.usatoday.com/story/news/politics/elections/2024/09/28/hezbollah-israel-biden-hamas/75429710007/,10393362
www.usatoday.com,Israel War,7,https://www.usatoday.com/story/news/world/2024/09/28/nasrallah-hezbollah-killed-israel/75418814007/,10575455
www.usatoday.com,Israel War,8,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/,3452196
www.usatoday.com,Israel War,9,https://www.usatoday.com/story/news/world/2024/09/27/netanyahu-un-speech-hezbollah/75408219007/,10523912
www.usatoday.com,Israel War,10,https://www.usatoday.com/story/news/world/2024/09/25/hezbollah-missile-tel-aviv-mossad-israel/75374112007/,10393904
www.usatoday.com,Abortion News,1,https://www.usatoday.com/story/news/politics/elections/2024/10/01/donald-trump-abortion-stance-veto/75477010007/,6599121
www.usatoday.com,Abortion News,2,https://www.usatoday.com/story/news/politics/elections/2024/09/30/georgia-abortion-ban-struck-down/75458520007/,11723262
www.usatoday.com,Abortion News,3,https://www.usatoday.com/story/news/politics/elections/2024/09/27/exclusive-poll-arizona-trump-leads-harris/75385504007/,7643896
www.usatoday.com,Abortion News,4,https://www.usatoday.com/story/news/politics/elections/2024/09/22/iowa-abortion-legal-ban/75337713007/,7547704
www.usatoday.com,Abortion News,5,https://www.usatoday.com/story/opinion/voices/2024/09/24/abortion-laws-georgia-alabama-tennessee-restrictions-doctors-healthcare/75210144007/,12064016
www.usatoday.com,Abortion News,6,https://www.usatoday.com/story/opinion/columnist/2024/09/23/trump-women-voters-abortion-harris-election/75342491007/,7736601
www.usatoday.com,Abortion News,7,https://www.usatoday.com/story/news/politics/elections/2024/09/13/dueling-abortion-nebraska-ballot/75205985007/,9509524
www.usatoday.com,Abortion News,8,https://www.usatoday.com/story/news/politics/2024/09/20/amber-thurman-georgia-abortion-law-propublica-investigation/75291366007/,8432163
www.usatoday.com,Abortion News,9,https://www.usatoday.com/story/opinion/columnist/2024/09/19/young-women-move-left-trump-abortion-gen-z/75252749007/,10228983
www.usatoday.com,Abortion News,10,https://www.usatoday.com/story/opinion/columnist/2024/09/16/harris-abortion-access-voters-election/75195533007/,11641145
www.uol.com.br,Cars,1,https://www.uol.com.br/carros/noticias/redacao/2024/10/04/nasa-poe-jipe-bilionario-a-venda-comprador-tera-de-buscar-gelo-na-lua.htm,4768929
www.uol.com.br,Cars,2,https://www.uol.com.br/carros/noticias/redacao/2024/10/04/cao-robo-comeca-a-ser-usado-em-fabrica-da-jaguar-land-rover-o-que-ele-faz.htm,4667640
www.uol.com.br,Cars,3,https://www.uol.com.br/carros/noticias/redacao/2024/10/01/ford-f-150-muda-na-linha-2025-veja-preco-versoes-e-novidades-da-picape.htm,6301210
www.uol.com.br,Cars,4,https://www.uol.com.br/carros/noticias/redacao/2024/10/01/novo-chevrolet-tracker-e-flagrado-camuflado-veja-detalhes-do-suv.htm,5303840
www.uol.com.br,Cars,5,https://www.uol.com.br/carros/noticias/redacao/2024/09/30/ford-diz-que-meta-e-fazer-carros-iconicos-e-deixar-chatos-de-lado.htm,4481188
www.uol.com.br,Cars,6,https://www.uol.com.br/carros/noticias/redacao/2024/10/05/por-que-brasil-ja-teve-mercedes-com-preco-de-corolla-e-isso-acabou.htm,5215645
www.uol.com.br,Cars,7,https://www.uol.com.br/carros/noticias/redacao/2024/09/30/vw-vai-eliminar-plastico-barato-no-interior-dos-seus-carros-na-europa.htm,4676154
www.uol.com.br,Cars,8,https://www.uol.com.br/carros/noticias/redacao/2024/10/05/nao-faltou-avisar-5-erros-que-manual-alerta-e-voce-deve-evitar-com-carro.htm,5073387
www.uol.com.br,Cars,9,https://www.uol.com.br/carros/colunas/primeira-classe/2024/09/30/um-ano-apos-o-lancamento-territory-atingiu-seus-objetivos.htm,5177968
www.uol.com.br,Cars,10,https://www.uol.com.br/carros/noticias/redacao/2024/09/28/por-que-joe-biden-quer-banir-dos-eua-carros-conectados-chineses-e-russos.htm,4624448
www.uol.com.br,Elections,1,https://noticias.uol.com.br/eleicoes/2024/10/05/pesquisas-fortaleza.htm,4249531
www.uol.com.br,Elections,2,https://noticias.uol.com.br/eleicoes/2024/10/05/candidato-a-prefeito-sofre-atentado-a-tiros-em-mg-livramento.htm,4189286
www.uol.com.br,Elections,3,https://noticias.uol.com.br/eleicoes/2024/10/05/vereador-goiania-go-candidatos-2024.htm,4636991
www.uol.com.br,Elections,4,https://noticias.uol.com.br/eleicoes/2024/10/05/vereador-recife-pe-candidatos-2024.htm,4575326
www.uol.com.br,Elections,5,https://noticias.uol.com.br/eleicoes/2024/10/05/candidatos-de-lula-e-bolsonaro-nas-capitais-eleicoes-2024.htm,4811188
www.uol.com.br,Elections,6,https://noticias.uol.com.br/eleicoes/2024/10/05/maioria-no-whastapp-aponta-fraude-em-documento-apresentado-por-marcal.htm,4512688
www.uol.com.br,Elections,7,https://noticias.uol.com.br/eleicoes/2024/10/05/stf-intima-marcal-depoimento.htm,5700468
www.uol.com.br,Elections,8,https://noticias.uol.com.br/eleicoes/2024/10/05/vereador-curitiba-pr-candidatos-2024.htm,4959566
www.uol.com.br,Elections,9,https://noticias.uol.com.br/eleicoes/2024/10/05/policia-civil-de-sp-vai-apurar-se-assinatura-de-laudo-e-mesmo-de-medico.htm,4452308
www.uol.com.br,Elections,10,https://noticias.uol.com.br/eleicoes/2024/10/05/vereador-manaus-am-candidatos-2024.htm,4941124
www.uol.com.br,Sports,1,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/05/vasco-convida-paes-e-tarcisio-apos-ramagem-chamar-bolsonaro-para-jogo.htm,4689270
www.uol.com.br,Sports,2,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/05/flamengo-ganha-respiro-apos-serie-de-lesoes-e-tem-apenas-operados-no-dm.htm,4506508
www.uol.com.br,Sports,3,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/05/abel-reve-meia-que-deixou-o-palmeiras-e-pode-chegar-aos-melhores-do-mundo.htm,4304495
www.uol.com.br,Sports,4,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/04/palmeiras-estevao-treina-integrado-ao-elenco-e-pode-reforcar-a-equipe.htm,4555662
www.uol.com.br,Sports,5,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/04/tabela-brasileirao-botafogo-palmeiras-fortaleza-flamengo.htm,4870760
www.uol.com.br,Sports,6,https://www.uol.com.br/esporte/futebol/ultimas-noticias/gazeta-esportiva/2024/10/04/mauricio-consegue-se-firmar-no-palmeiras-apos-rapida-adaptacao-e-vive-maior-sequencia-como-titular.htm,4617018
www.uol.com.br,Sports,7,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/04/palmeiras-ouve-nao-de-arsenal-e-gabriel-jesus-por-reforco-dos-sonhos.htm,4326338
www.uol.com.br,Sports,8,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/03/flamengo-pagara-r-48-milhoes-de-multa-rescisoria-para-tite.htm,4588892
www.uol.com.br,Sports,9,https://www.uol.com.br/esporte/colunas/pvc/2024/10/05/estevao-pode-jogar-e-memphis-ser-titular-informacoes-e-palpites-do-pvc.htm,5583088
www.uol.com.br,Sports,10,https://www.uol.com.br/esporte/futebol/ultimas-noticias/gazeta-esportiva/2024/10/04/rodrigo-garro-e-o-jogador-do-corinthians-com-mais-cartoes-amarelos-na-temporada-veja-ranking.htm,4474233
www.uol.com.br,News,1,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2024/10/05/pgr-denuncia-ao-stf-deputado-que-chamou-lula-de-ladrao-e-corrupto.htm,4454996
www.uol.com.br,News,2,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/05/brasileirao-atletico-mg-x-vitoria.htm,6836657
www.uol.com.br,News,3,https://www.uol.com.br/esporte/futebol/ultimas-noticias/2024/10/05/real-madrid-villarreal-campeonato-espanhol.htm,4515840
www.uol.com.br,News,4,https://www.uol.com.br/splash/noticias/2024/10/05/vai-maratonar-veja-dicas-de-series-de-true-crime-que-chegam-ao-streaming.htm,4661722
www.uol.com.br,News,5,https://noticias.uol.com.br/internacional/ultimas-noticias/2024/10/05/netanyahu-declaracao-guerra-outubro-2024.htm,4432053
www.uol.com.br,News,6,https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2024/10/05/trump-faz-novo-comicio-em-local-onde-sofreu-atentado.htm,4229500
www.uol.com.br,News,7,https://noticias.uol.com.br/internacional/ultimas-noticias/2024/10/05/explosoes-beirute-libano-outubro-israel.htm,4548139
www.uol.com.br,News,8,https://noticias.uol.com.br/ultimas-noticias/2024/10/05/mega-sena-concurso-2783-sorteio-05-de-outubro.htm,5028613
www.uol.com.br,News,9,https://noticias.uol.com.br/colunas/carlos-madeiro/2024/10/05/mudanca-nome-cidade-edison-lobao.htm,4717421
www.uol.com.br,News,10,https://matcheleitoral.folha.uol.com.br/,2373534
www.uol.com.br,Universa,1,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/05/crise-financeira-chega-para-3-signos-em-outubro-profetizam-orixas.htm,4637280
www.uol.com.br,Universa,2,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/05/jornada-de-sucesso-chega-para-3-signos-nos-proximos-dias-diz-taro.htm,4483487
www.uol.com.br,Universa,3,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/05/mudanca-de-vida-chega-para-3-signos-a-partir-de-610.htm,5022746
www.uol.com.br,Universa,4,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/05/transformacao-radical-chega-para-3-signos-a-partir-de-510-revelam-anjos.htm,4566590
www.uol.com.br,Universa,5,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/05/nada-de-cacto-e-coisa-embaixo-da-cama-ajuste-feng-shui-da-casa-em-8-passos.htm,4696590
www.uol.com.br,Universa,6,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/04/momento-de-decisao-chega-para-3-signos-em-breve-profetizam-anjos.htm,4419014
www.uol.com.br,Universa,7,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/04/periodo-de-solidao-chega-para-3-signos-em-breve-revela-anjo-da-guarda.htm,4531119
www.uol.com.br,Universa,8,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/04/alerta-de-saude-chega-para-3-signos-em-outubro-de-acordo-com-o-taro.htm,4489653
www.uol.com.br,Universa,9,https://www.uol.com.br/universa/noticias/redacao/2024/10/04/a-gravida-come-o-intestino-do-bebe-sente-o-que-nao-te-contaram-sobre-isso.htm,4455160
www.uol.com.br,Universa,10,https://www.uol.com.br/universa/horoscopo/noticias/redacao/2024/10/04/desafio-emocional-chega-para-3-signos-nos-proximos-dias-revelam-orixas.htm,4508107
www.sohu.com,NBA,1,https://www.sohu.com/a/813906233_120805852?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.2.1728084150358RQdbi86_1514,5410545
www.sohu.com,NBA,2,https://www.sohu.com/a/813905683_120128620?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.3.1728084150358RQdbi86_1514,5687928
www.sohu.com,NBA,3,https://www.sohu.com/a/813906720_100064420?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.4.1728084150358RQdbi86_1514,10160758
www.sohu.com,NBA,4,https://www.sohu.com/a/813838982_121821104?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.6.1728084150358RQdbi86_1514,10098116
www.sohu.com,NBA,5,https://www.sohu.com/a/813796503_121953304?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.8.1728084150358RQdbi86_1514,6529983
www.sohu.com,NBA,6,https://www.sohu.com/a/813806549_121000143?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.9.1728084150358RQdbi86_1514,5765761
www.sohu.com,NBA,7,https://www.sohu.com/a/813777661_121254196?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.11.1728084150358RQdbi86_1514,9737295
www.sohu.com,NBA,8,https://www.sohu.com/a/813899779_121930205?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.12.1728084150358RQdbi86_1514,6342977
www.sohu.com,NBA,9,https://www.sohu.com/a/813873312_122049240?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.14.1728084150358RQdbi86_1514,6735524
www.sohu.com,NBA,10,https://www.sohu.com/a/813824072_121979456?scm=10001.1464_13-100000-0_922.0-0.10095.a2_5X162X1808&spm=smpc.channel_255.block3_77_ONRU6c_1_fd.18.1728084150358RQdbi86_1514,6979485
www.sohu.com,Science,1,https://www.sohu.com/a/813903554_120936250?scm=10004.52796_15-300008.0.10126.1101.topic:52796:5.0.9.a2_3X201&spm=smpc.channel_207.block3_52_OFTwAa_1_fd.1.17280846741151lineug_962,5806065
www.sohu.com,Science,2,https://www.sohu.com/a/812197629_120936250?scm=10004.52796_15-300008.0.10126.1101.topic:52796:5.0.9.a2_3X201&spm=smpc.channel_207.block3_52_OFTwAa_1_fd.2.17280846741151lineug_962,6026170
www.sohu.com,Science,3,https://www.sohu.com/a/813741346_121622754?scm=10004.52801_15-300008.0.10126.1101.topic:52801:110041.0.9.a2_3X205&spm=smpc.channel_207.block3_41_dpNloh_1_fd.1.17280846741151lineug_962,4852193
www.sohu.com,Science,4,https://www.sohu.com/a/813939843_772510?scm=10004.52801_15-300008.0.10126.1101.topic:52801:110041.0.9.a2_3X205&spm=smpc.channel_207.block3_41_dpNloh_1_fd.2.17280846741151lineug_962,8071808
www.sohu.com,Science,5,https://www.sohu.com/a/813874471_178984?scm=10004.49693_15-300008.0.10126.1101.topic:49693:5.0.9.a2_3X3354&spm=smpc.channel_207.block3_41_pTB27r_2_fd.3.17280846741151lineug_962,6547545
www.sohu.com,Science,6,https://www.sohu.com/a/812816242_100056250?scm=10004.52990_15-300008.0.10126.1101.topic:52990:110041.0.9.a2_3X307&spm=smpc.channel_207.block4_217_qWyIAS_data1_fd.2.17280846741151lineug_962,6531410
www.sohu.com,Science,7,https://www.sohu.com/a/813894639_120993828?scm=10004.52990_15-300008.0.10126.1101.topic:52990:110041.0.9.a2_3X305&spm=smpc.channel_207.block4_217_qWyIAS_data1_fd.3.17280846741151lineug_962,5973541
www.sohu.com,Science,8,https://www.sohu.com/a/813868841_362042?scm=10004.52990_15-300008.0.10126.1101.topic:52990:110041.0.9.a2_3X307&spm=smpc.channel_207.block4_217_qWyIAS_data1_fd.15.17280846741151lineug_962,5946653
www.sohu.com,Science,9,https://www.sohu.com/a/813739048_121136730?scm=10001.1108_13-100000-0_922.0-0.10095.a2_5X162X1659&spm=smpc.channel_207.block3_43_qHj0BZ_3_fd.1.17280846741151lineug_962,5970405
www.sohu.com,Science,10,https://www.sohu.com/a/813885149_178984?scm=10004.49693_15-300008.0.10126.1101.topic:49693:5.0.9.a2_3X3354&spm=smpc.channel_207.block3_41_pTB27r_2_fd.1.17280846741151lineug_962,5239641
www.sohu.com,Travel,1,https://www.sohu.com/a/813940043_121332524?scm=10001.2068_13-100000-0_922.0-0.10095.a2_5X151X659&spm=smpc.channel_173.block5_217_LbD31Z_data1_fd.2.1728082987301ve2EaLZ_2068,5024555
